Date,Chat Name,Creator,Exchanges,Symbol,Status,Leverage,Direction,Last Target,Duration,Signal Gained Profit %,Entry Targets % Filled,Number of Filled Entry Targets,Filled Average Entry Price,Number of Entry Targets,Entry Zone Range,Average Entry Price,TP1 Price,TP2 Price,TP3 Price,TP4 Price,TP5 Price,TP6 Price,TP7 Price,TP8 Price,TP9 Price,TP10 Price,Stop Loss Price
2026-03-31 12:41:26,PnLTactics,,"BloFin Futures, Binance Futures, BingX Futures, Bitget Futures, ByBit USDT, KuCoin Futures",KERNEL/USDT,All Targets Achieved,Isolated (5.0X),Long,3,2 hr 41 min,49.4471,100.0,2,0.095405,2,0.09531-0.0998,0.097555,0.10031,0.1046,0.10961,,,,,,,,
2026-03-31 11:59:33,PnLTactics,,"BloFin Futures, BingX Futures, Binance Futures, Bitget Futures, KuCoin Futures, ByBit USDT",KERNEL/USDT,All Targets Achieved,Isolated (10.0X),Long,3,3 hr 23 min,99.5486,100.0,2,0.096,2,0.09596-0.09802,0.09698999999999999,0.101,0.10532,0.11035,,,,,,,,
2026-03-31 11:54:13,PnLTactics,,"BloFin Futures, BingX Futures, Binance Futures, Bitget Futures, KuCoin Futures, ByBit USDT",KERNEL/USDT,All Targets Achieved,Isolated (10.0X),Long,3,3 hr 28 min,98.9339,100.0,2,0.09598999999999999,2,0.0959-0.09802,0.09695999999999999,0.10093,0.10525,0.11028,,,,,,,,
2026-03-31 11:41:45,PnLTactics,,"BloFin Futures, Bitget Futures, BingX Futures, Binance Futures, KuCoin Futures, ByBit USDT",KERNEL/USDT,All Targets Achieved,Isolated (10.0X),Long,3,3 hr 41 min,101.7443,100.0,2,0.09383,2,0.09398-0.09885,0.096415,0.09891,0.10314,0.10808,,,,,,,,
2026-03-31 09:41:03,PnLTactics,,"KuCoin Futures, BloFin Futures, ByBit USDT, BingX Futures, Binance Futures, Bitget Futures",KERNEL/USDT,Stopped Out,Isolated (10.0X),Long,0,18 min,-32.7834,100.0,2,0.09517,2,0.0949-0.09962,0.09726,,,,,,,,,,,0.09205
2026-03-31 01:38:30,PnLTactics,,"KuCoin Futures, OKX Futures, BingX Futures, ByBit USDT, Bitget Futures, Binance Futures, HyperLiquid Futures, BloFin Futures",BTC/USDT,Stopped Out,Isolated (6.0X),Long,0,1 hr 59 min,-3.8045,100.0,2,68177.0,2,68187.9-68269.6,68228.75,,,,,,,,,,,67744.7
2026-03-31 00:35:37,PnLTactics,,"KuCoin Futures, BloFin Futures, Binance Futures, BingX Futures",ON/USDT,Stopped Out,Isolated (5.0X),Short,0,33 min,-12.0951,100.0,2,0.09632,2,0.0952-0.09606,0.09563,,,,,,,,,,,0.09865
2026-03-31 00:24:52,PnLTactics,,"KuCoin Futures, Binance Futures, BingX Futures, BloFin Futures",ON/USDT,Stopped Out,Isolated (5.0X),Short,0,47 min,-14.4181,100.0,2,0.09709999999999999,2,0.09509-0.09737,0.09623,,,,,,,,,,,0.0999
2026-03-31 00:15:41,PnLTactics,,"KuCoin Futures, BloFin Futures, BingX Futures, Binance Futures",ON/USDT,Stopped Out,Isolated (5.0X),Short,0,54 min,-12.3489,100.0,2,0.09677,2,0.09578-0.09654,0.09616,,,,,,,,,,,0.09916
2026-03-31 00:10:38,PnLTactics,,"KuCoin Futures, BloFin Futures, Binance Futures, BingX Futures",ON/USDT,Stopped Out,Isolated (5.0X),Short,0,59 min,-14.4823,100.0,2,0.09667,2,0.09578-0.0969,0.09634000000000001,,,,,,,,,,,0.09947
2026-03-31 00:05:21,PnLTactics,,"KuCoin Futures, BloFin Futures, BingX Futures, Binance Futures",ON/USDT,Stopped Out,Isolated (5.0X),Short,0,1 hr 4 min,-12.9226,100.0,2,0.09673,2,0.09578-0.09666,0.09622,,,,,,,,,,,0.09923
2026-03-30 23:57:03,PnLTactics,,"KuCoin Futures, Binance Futures, BingX Futures, BloFin Futures",ON/USDT,Stopped Out,Isolated (5.0X),Short,0,1 hr 15 min,-13.6275,100.0,2,0.09723,2,0.09566-0.09727,0.096465,,,,,,,,,,,0.09988
2026-03-30 23:43:38,PnLTactics,,"BloFin Futures, BingX Futures, Binance Futures, KuCoin Futures",ON/USDT,Stopped Out,Isolated (5.0X),Short,0,1 hr 26 min,-10.7248,100.0,2,0.09837,2,0.09534-0.09786,0.09659999999999999,,,,,,,,,,,0.10048
2026-03-30 23:38:13,PnLTactics,,"Binance Futures, BingX Futures, KuCoin Futures, BloFin Futures",ON/USDT,Stopped Out,Isolated (5.0X),Short,0,1 hr 32 min,-13.3569,100.0,2,0.09751499999999999,2,0.09534-0.09752,0.09642999999999999,,,,,,,,,,,0.10012
2026-03-30 23:26:36,PnLTactics,,"BingX Futures, Binance Futures, KuCoin Futures, BloFin Futures",ON/USDT,Stopped Out,Isolated (5.0X),Short,0,1 hr 43 min,-13.4525,100.0,2,0.09738,2,0.09573-0.09732,0.096525,,,,,,,,,,,0.1
2026-03-30 23:21:21,PnLTactics,,"KuCoin Futures, BloFin Futures, Binance Futures, BingX Futures",ON/USDT,Stopped Out,Isolated (5.0X),Short,0,1 hr 54 min,-15.5738,100.0,2,0.09759999999999999,2,0.09573-0.09804,0.096885,,,,,,,,,,,0.10064
2026-03-30 23:11:10,PnLTactics,,"Binance Futures, BingX Futures, KuCoin Futures, BloFin Futures",ON/USDT,Stopped Out,Isolated (5.0X),Short,0,1 hr 59 min,-9.1504,100.0,2,0.09781,2,0.09593-0.09696,0.096445,,,,,,,,,,,0.0996
2026-03-30 23:08:56,PnLTactics,,"BloFin Futures, Binance Futures, BingX Futures, KuCoin Futures",ON/USDT,Stopped Out,Isolated (5.0X),Short,0,2 hr 1 min,-14.9483,100.0,2,0.09767,2,0.09593-0.098,0.096965,,,,,,,,,,,0.10059
2026-03-30 23:08:56,PnLTactics,,"BloFin Futures, Binance Futures, BingX Futures, KuCoin Futures",ON/USDT,Stopped Out,Isolated (5.0X),Short,0,2 hr 1 min,-15.0538,100.0,2,0.09765,2,0.09593-0.098,0.096965,,,,,,,,,,,0.10059
2026-03-30 22:59:21,PnLTactics,,Binance Futures,PLAY/USDT,Stopped Out,Isolated (5.0X),Short,0,20 min,-14.2016,100.0,2,0.052635,2,0.05255-0.05267,0.052610000000000004,,,,,,,,,,,0.05413
2026-03-30 21:07:46,PnLTactics,,"BloFin Futures, KuCoin Futures, Binance Futures, ByBit USDT, Bitget Futures",NOM/USDT,Stopped Out,Isolated (6.0X),Long,0,1 hr 12 min,-17.7948,100.0,2,0.0035234999999999997,2,0.003522-0.003525,0.0035234999999999997,,,,,,,,,,,0.003419
2026-03-30 19:44:43,PnLTactics,,"KuCoin Futures, BloFin Futures, HyperLiquid Futures, BingX Futures, Binance Futures, OKX Futures, ByBit USDT, Bitget Futures",LTC/USDT,Stopped Out,Isolated (6.0X),Short,0,1 hr 28 min,-3.4976,100.0,2,53.18,2,52.68-53.14,52.91,,,,,,,,,,,53.49
2026-03-30 19:14:12,PnLTactics,,"Bitget Futures, BloFin Futures, KuCoin Futures, BingX Futures, OKX Futures, HyperLiquid Futures, Binance Futures, ByBit USDT",LTC/USDT,Stopped Out,Isolated (6.0X),Short,0,2 hr 9 min,-3.6077,100.0,2,53.22,2,53.0-53.19,53.095,,,,,,,,,,,53.54
2026-03-30 19:12:20,PnLTactics,,"KuCoin Futures, BloFin Futures, BingX Futures, ByBit USDT, Binance Futures, Bitget Futures",VVV/USDT,Stopped Out,Isolated (6.0X),Short,0,5 hr 26 min,-12.6275,100.0,2,6.177,2,6.035-6.17,6.1025,,,,,,,,,,,6.307
2026-03-30 19:08:47,PnLTactics,,"OKX Futures, HyperLiquid Futures, Bitget Futures, BloFin Futures, BingX Futures, KuCoin Futures, Binance Futures, ByBit USDT",LTC/USDT,Stopped Out,Isolated (6.0X),Short,0,2 hr 55 min,-3.8317,100.0,2,53.24,2,53.0-53.23,53.114999999999995,,,,,,,,,,,53.58
2026-03-30 18:57:51,PnLTactics,,"HyperLiquid Futures, Binance Futures, BloFin Futures, BingX Futures, OKX Futures, ByBit USDT, Bitget Futures, KuCoin Futures",LTC/USDT,Stopped Out,Isolated (6.0X),Short,0,6 hr 25 min,-3.9959,100.0,2,53.305,2,53.16-53.31,53.235,,,,,,,,,,,53.66
2026-03-30 18:52:16,PnLTactics,,"HyperLiquid Futures, Binance Futures, BingX Futures, BloFin Futures, OKX Futures, ByBit USDT, Bitget Futures, KuCoin Futures",LTC/USDT,Stopped Out,Isolated (6.0X),Short,0,6 hr 31 min,-4.008,100.0,2,53.294,2,53.16-53.3,53.23,,,,,,,,,,,53.65
2026-03-30 18:43:35,PnLTactics,,"HyperLiquid Futures, Bitget Futures, OKX Futures, BingX Futures, Binance Futures, ByBit USDT, KuCoin Futures, BloFin Futures",LTC/USDT,Stopped Out,Isolated (6.0X),Short,0,6 hr 40 min,-3.965,100.0,2,53.417,2,53.2-53.42,53.31,,,,,,,,,,,53.77
2026-03-30 18:27:01,PnLTactics,,"OKX Futures, HyperLiquid Futures, BingX Futures, Bitget Futures, Binance Futures, ByBit USDT, KuCoin Futures, BloFin Futures",LTC/USDT,Stopped Out,Isolated (6.0X),Short,0,6 hr 57 min,-3.9304,100.0,2,53.43,2,53.24-53.43,53.335,,,,,,,,,,,53.78
2026-03-30 13:22:43,PnLTactics,,"KuCoin Futures, OKX Futures, BingX Futures, BloFin Futures, HyperLiquid Futures, ByBit USDT, Bitget Futures, Binance Futures",BTC/USDT,Stopped Out,Isolated (7.0X),Long,0,27 min,-4.6455,100.0,2,68079.4,2,68070.1-68134.6,68102.35,,,,,,,,,,,67627.6
2026-03-30 13:14:38,PnLTactics,,"KuCoin Futures, BingX Futures, BloFin Futures, Bitget Futures, ByBit USDT, OKX Futures, HyperLiquid Futures, Binance Futures",BTC/USDT,Stopped Out,Isolated (7.0X),Long,0,44 min,-4.6681,100.0,2,67914.1,2,67902.6-68127.1,68014.85,,,,,,,,,,,67461.2
2026-03-30 13:08:54,PnLTactics,,"HyperLiquid Futures, KuCoin Futures, OKX Futures, BloFin Futures, Bitget Futures, ByBit USDT, BingX Futures, Binance Futures",BTC/USDT,Stopped Out,Isolated (7.0X),Long,0,1 hr 10 min,-4.6147,100.0,2,67834.7,2,67828.4-68127.1,67977.75,,,,,,,,,,,67387.5
2026-03-30 12:12:35,PnLTactics,,"KuCoin Futures, HyperLiquid Futures, Binance Futures, BingX Futures, OKX Futures, BloFin Futures, ByBit USDT, Bitget Futures",ETH/USDT,Stopped Out,Isolated (7.0X),Long,0,1 hr 44 min,-4.5978,100.0,2,2075.13,2,2075.1-2091.4,2083.25,,,,,,,,,,,2061.5
2026-03-30 12:08:30,PnLTactics,,"KuCoin Futures, HyperLiquid Futures, Binance Futures, Bitget Futures, BingX Futures, OKX Futures, BloFin Futures, ByBit USDT",BTC/USDT,Stopped Out,Isolated (7.0X),Long,0,2 hr 19 min,-4.6913,100.0,2,67795.35,2,67781.6-68039.5,67910.55,,,,,,,,,,,67341.0
2026-03-30 11:21:43,PnLTactics,,"KuCoin Futures, Binance Futures",D/USDT,Partial Targets Achieved,Isolated (7.0X),Long,1,1 hr 52 min,19.1308,100.0,2,0.00744,2,0.00744-0.00766,0.00755,0.00783,,,,,,,,,,0.00755
2026-03-30 10:59:24,PnLTactics,,"KuCoin Futures, Binance Futures",D/USDT,Partial Targets Achieved,Isolated (7.0X),Long,2,2 hr 7 min,46.8579,100.0,2,0.00732,2,0.00732-0.00764,0.0074800000000000005,0.0077,0.00803,,,,,,,,,0.0077
2026-03-30 09:11:54,PnLTactics,,"KuCoin Futures, BingX Futures, ByBit USDT, Binance Futures, HyperLiquid Futures, Bitget Futures, OKX Futures, BloFin Futures",XRP/USDT,Stopped Out,Isolated (6.0X),Long,0,47 min,-3.9403,100.0,2,1.359025,2,1.3589-1.3692,1.36405,,,,,,,,,,,1.3501
2026-03-30 08:59:15,PnLTactics,,"KuCoin Futures, BingX Futures, ByBit USDT, BloFin Futures, Binance Futures, HyperLiquid Futures, OKX Futures, Bitget Futures",SOL/USDT,Stopped Out,Isolated (6.0X),Long,0,1 hr 38 min,-4.5761,100.0,2,84.50450000000001,2,84.48-85.32,84.9,,,,,,,,,,,83.86
2026-03-30 08:55:17,PnLTactics,,"BloFin Futures, Binance Futures, BingX Futures, KuCoin Futures, HyperLiquid Futures, Bitget Futures, ByBit USDT, OKX Futures",BNB/USDT,Stopped Out,Isolated (6.0X),Long,0,5 hr 24 min,-3.8775,100.0,2,620.51,2,620.5-623.2,621.85,,,,,,,,,,,616.5
2026-03-30 08:52:57,PnLTactics,,"KuCoin Futures, HyperLiquid Futures, BingX Futures, OKX Futures, Binance Futures, Bitget Futures, ByBit USDT, BloFin Futures",AAVE/USDT,Stopped Out,Isolated (6.0X),Long,0,11 min,-4.7425,100.0,2,99.315,2,99.28-99.91,99.595,,,,,,,,,,,98.53
2026-03-30 08:49:32,PnLTactics,,"BloFin Futures, BingX Futures, KuCoin Futures, HyperLiquid Futures, Binance Futures, OKX Futures, Bitget Futures, ByBit USDT",BNB/USDT,Stopped Out,Isolated (6.0X),Long,0,5 hr 30 min,-3.9338,100.0,2,620.77,2,620.7-623.2,621.95,,,,,,,,,,,616.7
2026-03-30 08:15:16,PnLTactics,,"KuCoin Futures, HyperLiquid Futures, BingX Futures, ByBit USDT, BloFin Futures, Bitget Futures, Binance Futures, OKX Futures",XRP/USDT,Stopped Out,Isolated (6.0X),Long,0,1 hr 30 min,-4.2806,100.0,2,1.36242,2,1.3616-1.3641,1.36285,,,,,,,,,,,1.3527
2026-03-30 08:13:35,PnLTactics,,"BingX Futures, KuCoin Futures, HyperLiquid Futures, ByBit USDT, Bitget Futures, BloFin Futures, OKX Futures, Binance Futures",ETH/USDT,Partial Targets Achieved,Isolated (6.0X),Long,1,5 hr 28 min,3.8996,100.0,2,2059.9449999999997,2,2059.9-2075.6,2067.75,2084.5,,,,,,,,,,2067.75
2026-03-30 08:09:40,PnLTactics,,"KuCoin Futures, HyperLiquid Futures, Binance Futures, BingX Futures, BloFin Futures, OKX Futures, Bitget Futures, ByBit USDT",BTC/USDT,Stopped Out,Isolated (6.0X),Long,0,6 hr 19 min,-4.0166,100.0,2,67721.55,2,67708.3-67937.0,67822.65,,,,,,,,,,,67268.2
2026-03-30 07:59:17,PnLTactics,,"KuCoin Futures, BingX Futures, ByBit USDT, BloFin Futures, Bitget Futures, OKX Futures, Binance Futures, HyperLiquid Futures",SOL/USDT,Partial Targets Achieved,Isolated (6.0X),Long,1,1 hr 35 min,3.0343,100.0,2,83.972,2,83.99-84.2,84.095,85.0,,,,,,,,,,84.095
2026-03-30 07:57:19,PnLTactics,,"KuCoin Futures, OKX Futures, BingX Futures, HyperLiquid Futures, Binance Futures, Bitget Futures, ByBit USDT, BloFin Futures",XRP/USDT,Stopped Out,Isolated (6.0X),Long,0,2 hr 3 min,-4.0585,100.0,2,1.357885,2,1.3575-1.3602,1.35885,,,,,,,,,,,1.3487
2026-03-30 07:55:23,PnLTactics,,"KuCoin Futures, OKX Futures, BingX Futures, ByBit USDT, Binance Futures, HyperLiquid Futures, BloFin Futures, Bitget Futures",BTC/USDT,Stopped Out,Isolated (6.0X),Long,0,6 hr 50 min,-3.9913,100.0,2,67527.6,2,67517.3-67728.9,67623.1,,,,,,,,,,,67078.4
2026-03-30 07:53:48,PnLTactics,,"KuCoin Futures, BingX Futures, BloFin Futures, Bitget Futures, OKX Futures, HyperLiquid Futures, ByBit USDT, Binance Futures",ETH/USDT,Partial Targets Achieved,Isolated (6.0X),Long,1,6 hr 4 min,2.5239,100.0,2,2060.3,2,2060.3-2061.5,2060.9,2085.1,,,,,,,,,,2060.9
2026-03-30 07:52:05,PnLTactics,,"KuCoin Futures, ByBit USDT, Binance Futures, BingX Futures, OKX Futures, HyperLiquid Futures, Bitget Futures, BloFin Futures",XRP/USDT,Stopped Out,Isolated (6.0X),Long,0,2 hr 8 min,-4.0006,100.0,2,1.3580549999999998,2,1.3578-1.3602,1.359,,,,,,,,,,,1.349
2026-03-30 07:50:25,PnLTactics,,"BingX Futures, OKX Futures, Bitget Futures, BloFin Futures, KuCoin Futures, ByBit USDT, Binance Futures, HyperLiquid Futures",SOL/USDT,Partial Targets Achieved,Isolated (6.0X),Long,1,6 hr 5 min,3.0051,100.0,2,83.923,2,83.93-84.2,84.065,84.9,,,,,,,,,,84.065
2026-03-30 07:48:14,PnLTactics,,"KuCoin Futures, HyperLiquid Futures, ByBit USDT, BingX Futures, BloFin Futures, Bitget Futures, OKX Futures, Binance Futures",ETH/USDT,Partial Targets Achieved,Isolated (6.0X),Long,1,1 hr 39 min,3.2503,100.0,2,2050.26,2,2050.0-2061.5,2055.75,2072.6,,,,,,,,,,2055.75
2026-03-30 07:09:06,PnLTactics,,"HyperLiquid Futures, KuCoin Futures, BingX Futures, Binance Futures, BloFin Futures, ByBit USDT, Bitget Futures, OKX Futures",AAVE/USDT,Partial Targets Achieved,Isolated (6.0X),Long,1,7 hr 26 min,4.0263,100.0,2,98.254,2,98.27-98.88,98.57499999999999,99.59,,,,,,,,,,98.57499999999999
2026-03-30 05:16:40,PnLTactics,,"BloFin Futures, BingX Futures, Binance Futures, KuCoin Futures",ON/USDT,Stopped Out,Isolated (6.0X),Long,0,37 min,-16.5485,100.0,2,0.11711,2,0.1174-0.12086,0.11913,,,,,,,,,,,0.11388
2026-03-30 05:14:24,PnLTactics,,"KuCoin Futures, ByBit USDT, Bitget Futures, BingX Futures, BloFin Futures, Binance Futures, OKX Futures, HyperLiquid Futures",SOL/USDT,Partial Targets Achieved,Isolated (6.0X),Long,1,3 hr 58 min,4.8097,100.0,2,83.914,2,83.89-84.74,84.315,85.13,,,,,,,,,,84.315
2026-03-30 05:12:41,PnLTactics,,"KuCoin Futures, HyperLiquid Futures, BingX Futures, Bitget Futures, ByBit USDT, BloFin Futures, OKX Futures, Binance Futures",ETH/USDT,Partial Targets Achieved,Isolated (6.0X),Long,1,8 hr 43 min,4.4672,100.0,2,2054.7349999999997,2,2054.1-2073.2,2063.6499999999996,2082.8,,,,,,,,,,2063.6499999999996
2026-03-30 05:06:48,PnLTactics,,"BloFin Futures, Binance Futures, KuCoin Futures, BingX Futures, HyperLiquid Futures, OKX Futures, ByBit USDT, Bitget Futures",BNB/USDT,Stopped Out,Isolated (6.0X),Long,0,12 hr 19 min,-4.0195,100.0,2,617.235,2,617.1-622.5,619.8,,,,,,,,,,,613.1
2026-03-30 04:22:40,PnLTactics,,"BingX Futures, KuCoin Futures, HyperLiquid Futures, OKX Futures, BloFin Futures, Bitget Futures, Binance Futures, ByBit USDT",SOL/USDT,Partial Targets Achieved,Isolated (6.0X),Long,1,9 hr 34 min,5.5512,100.0,2,83.514,2,83.52-84.52,84.02,84.82,,,,,,,,,,84.02
2026-03-30 04:16:46,PnLTactics,,"KuCoin Futures, OKX Futures, BloFin Futures, HyperLiquid Futures, BingX Futures, Bitget Futures, ByBit USDT, Binance Futures",XRP/USDT,Stopped Out,Isolated (5.0X),Long,0,6 hr 21 min,-3.6544,100.0,2,1.35591,2,1.3557-1.3687,1.3622,,,,,,,,,,,1.346
2026-03-30 04:15:12,PnLTactics,,"KuCoin Futures, HyperLiquid Futures, BingX Futures, ByBit USDT, Bitget Futures, OKX Futures, Binance Futures, BloFin Futures",SOL/USDT,Partial Targets Achieved,Isolated (6.0X),Long,1,6 hr 21 min,5.5784,100.0,2,83.44749999999999,2,83.41-84.5,83.955,84.76,,,,,,,,,,83.955
2026-03-30 04:13:37,PnLTactics,,"KuCoin Futures, BingX Futures, BloFin Futures, Binance Futures, HyperLiquid Futures, Bitget Futures, OKX Futures, ByBit USDT",BTC/USDT,Partial Targets Achieved,Isolated (6.0X),Long,1,9 hr 36 min,3.8709,100.0,2,67359.8,2,67369.6-67833.6,67601.6,68179.9,,,,,,,,,,67601.6
2026-03-30 02:48:48,PnLTactics,,"KuCoin Futures, BingX Futures, OKX Futures, Binance Futures, HyperLiquid Futures, BloFin Futures, Bitget Futures, ByBit USDT",ETH/USDT,Partial Targets Achieved,Isolated (6.0X),Long,1,14 hr 36 min,4.5723,100.0,2,2035.72,2,2035.5-2048.9,2042.2,2069.3,,,,,,,,,,2042.2
2026-03-30 00:19:56,PnLTactics,,"OKX Futures, Bitget Futures, HyperLiquid Futures, KuCoin Futures, Binance Futures, ByBit USDT, BingX Futures, BloFin Futures",XRP/USDT,Stopped Out,Isolated (6.0X),Long,0,18 min,-4.3365,100.0,2,1.3421,2,1.3402-1.3443,1.34225,,,,,,,,,,,1.3324
2026-03-29 22:13:11,PnLTactics,,"HyperLiquid Futures, BloFin Futures, OKX Futures, ByBit USDT, Bitget Futures, BingX Futures, Binance Futures, KuCoin Futures",XRP/USDT,Stopped Out,Isolated (6.0X),Short,0,8 min,-2.0079,100.0,2,1.3148,2,1.3107-1.3187,1.3147,,,,,,,,,,,1.3192
2026-03-29 22:09:07,PnLTactics,,"Binance Futures, ByBit USDT, BloFin Futures, Bitget Futures, KuCoin Futures",NOM/USDT,Stopped Out,Isolated (6.0X),Short,0,44 min,-17.003,100.0,2,0.002329,2,0.0023-0.002329,0.0023144999999999997,,,,,,,,,,,0.002395
2026-03-29 22:06:49,PnLTactics,,"Bitget Futures, Binance Futures, KuCoin Futures, BloFin Futures, BingX Futures, OKX Futures, HyperLiquid Futures, ByBit USDT",XRP/USDT,Partial Targets Achieved,Isolated (6.0X),Short,1,50 min,2.6742,100.0,2,1.3163,2,1.3135-1.3187,1.3161,1.2991,,,,,,,,,,1.3161
2026-03-29 21:40:08,PnLTactics,,"KuCoin Futures, Bitget Futures, Binance Futures, BingX Futures",SIREN/USDT,Stopped Out,Isolated (6.0X),Long,0,22 min,-17.8332,100.0,2,1.85082,2,1.85135-1.88982,1.8705850000000002,,,,,,,,,,,1.79581
2026-03-29 20:26:33,PnLTactics,,"Bitget Futures, BloFin Futures, Binance Futures, KuCoin Futures, ByBit USDT",NOM/USDT,Stopped Out,Isolated (6.0X),Short,0,2 hr 27 min,-18.923,100.0,2,0.0023305,2,0.002294-0.002334,0.002314,,,,,,,,,,,0.002404
2026-03-29 19:55:44,PnLTactics,,"Binance Futures, ByBit USDT, KuCoin Futures, BloFin Futures, Bitget Futures",NOM/USDT,Partial Targets Achieved,Isolated (6.0X),Short,1,2 hr 55 min,23.0576,100.0,2,0.002394,2,0.002281-0.002375,0.002328,0.00225,,,,,,,,,,0.002328
2026-03-29 19:43:41,PnLTactics,,"Bitget Futures, HyperLiquid Futures, BingX Futures, ByBit USDT, OKX Futures, BloFin Futures, Binance Futures, KuCoin Futures",XRP/USDT,Stopped Out,Isolated (6.0X),Short,0,40 min,-3.6905,100.0,2,1.3169,2,1.3117-1.3164,1.31405,,,,,,,,,,,1.325
2026-03-29 19:41:27,PnLTactics,,"Binance Futures, BloFin Futures, KuCoin Futures, ByBit USDT, Bitget Futures",NOM/USDT,Partial Targets Achieved,Isolated (6.0X),Short,1,3 hr 9 min,18.8966,100.0,2,0.0023655,2,0.002259-0.002369,0.002314,0.002245,,,,,,,,,,0.002314
2026-03-29 19:37:17,PnLTactics,,"ByBit USDT, HyperLiquid Futures, OKX Futures, BingX Futures, Binance Futures, KuCoin Futures, Bitget Futures, BloFin Futures",XRP/USDT,Stopped Out,Isolated (6.0X),Short,0,46 min,-3.9409,100.0,2,1.3169499999999998,2,1.3117-1.317,1.3143500000000001,,,,,,,,,,,1.3256
2026-03-29 19:27:54,PnLTactics,,"HyperLiquid Futures, BingX Futures, Binance Futures, OKX Futures, ByBit USDT, BloFin Futures, Bitget Futures, KuCoin Futures",XRP/USDT,Stopped Out,Isolated (6.0X),Short,0,2 hr 28 min,-3.9124,100.0,2,1.3189,2,1.3153-1.3189,1.3171,,,,,,,,,,,1.3275
2026-03-29 19:25:42,PnLTactics,,"Binance Futures, ByBit USDT, KuCoin Futures, BloFin Futures, Bitget Futures",NOM/USDT,Partial Targets Achieved,Isolated (6.0X),Short,1,3 hr 27 min,20.7241,100.0,2,0.002403,2,0.002335-0.002375,0.002355,0.00225,,,,,,,,,,0.002355
2026-03-29 19:20:48,PnLTactics,,"HyperLiquid Futures, Binance Futures, OKX Futures, BingX Futures, ByBit USDT, Bitget Futures, BloFin Futures, KuCoin Futures",XRP/USDT,Partial Targets Achieved,Isolated (6.0X),Short,1,3 hr 35 min,2.8199,100.0,2,1.3192,2,1.3153-1.3191,1.3172,1.3046,,,,,,,,,,1.3172
2026-03-29 19:15:02,PnLTactics,,"OKX Futures, ByBit USDT, BloFin Futures, Binance Futures, HyperLiquid Futures, BingX Futures, Bitget Futures, KuCoin Futures",XRP/USDT,Partial Targets Achieved,Isolated (6.0X),Short,1,3 hr 42 min,2.7731,100.0,2,1.3198,2,1.3164-1.3196,1.318,1.3051,,,,,,,,,,1.318
2026-03-29 19:05:51,PnLTactics,,"OKX Futures, HyperLiquid Futures, ByBit USDT, BloFin Futures, KuCoin Futures, Binance Futures, BingX Futures, Bitget Futures",XRP/USDT,Partial Targets Achieved,Isolated (6.0X),Short,1,3 hr 51 min,2.8632,100.0,2,1.3202,2,1.3164-1.3199,1.3181500000000002,1.3054,,,,,,,,,,1.3181500000000002
2026-03-29 17:56:23,PnLTactics,,"KuCoin Futures, ByBit USDT, BingX Futures, BloFin Futures, OKX Futures, Bitget Futures, Binance Futures",SENT/USDT,Stopped Out,Isolated (6.0X),Long,0,1 hr 31 min,-21.0105,100.0,2,0.01999,2,0.01989-0.02027,0.02008,,,,,,,,,,,0.01929
2026-03-29 17:36:55,PnLTactics,,"HyperLiquid Futures, Bitget Futures, Binance Futures, KuCoin Futures, BingX Futures, OKX Futures, ByBit USDT, BloFin Futures",XRP/USDT,Partial Targets Achieved,Isolated (6.0X),Short,2,5 hr 15 min,8.3696,100.0,2,1.3202500000000001,2,1.3129-1.3203,1.3166,1.3058,1.2939,,,,,,,,,1.3058
2026-03-29 17:31:02,PnLTactics,,"HyperLiquid Futures, BingX Futures, ByBit USDT, KuCoin Futures, Bitget Futures, Binance Futures, OKX Futures, BloFin Futures",SOL/USDT,Stopped Out,Isolated (6.0X),Short,0,1 hr 8 min,-3.5975,100.0,2,81.223,2,80.99-81.18,81.08500000000001,,,,,,,,,,,81.71
2026-03-29 17:29:15,PnLTactics,,"HyperLiquid Futures, BingX Futures, BloFin Futures, KuCoin Futures, Binance Futures, ByBit USDT, Bitget Futures, OKX Futures",BTC/USDT,Stopped Out,Isolated (6.0X),Short,0,2 hr 51 min,-3.7742,100.0,2,66212.0,2,66166.1-66198.2,66182.15,,,,,,,,,,,66628.5
2026-03-29 17:26:55,PnLTactics,,"HyperLiquid Futures, Binance Futures, OKX Futures, BingX Futures, ByBit USDT, Bitget Futures, BloFin Futures, KuCoin Futures",XRP/USDT,Partial Targets Achieved,Isolated (6.0X),Short,1,5 hr 29 min,2.8489,100.0,2,1.3198,2,1.3169-1.3191,1.318,1.3046,,,,,,,,,,1.318
2026-03-29 17:23:00,PnLTactics,,"KuCoin Futures, BingX Futures, Bitget Futures, ByBit USDT, BloFin Futures, OKX Futures, Binance Futures",SENT/USDT,Stopped Out,Isolated (6.0X),Long,0,2 hr 37 min,-21.3632,100.0,2,0.019659999999999997,2,0.01954-0.02009,0.019815,,,,,,,,,,,0.01896
2026-03-29 17:21:12,PnLTactics,,"Bitget Futures, BingX Futures, ByBit USDT, OKX Futures, Binance Futures, KuCoin Futures, HyperLiquid Futures, BloFin Futures",XRP/USDT,Partial Targets Achieved,Isolated (6.0X),Short,2,5 hr 32 min,8.4311,100.0,2,1.3213,2,1.3169-1.3212,1.3190499999999998,1.3067,1.2948,,,,,,,,,1.3067
