Date,Chat Name,Creator,Exchanges,Symbol,Status,Leverage,Direction,Last Target,Duration,Signal Gained Profit %,Entry Targets % Filled,Number of Filled Entry Targets,Filled Average Entry Price,Number of Entry Targets,Entry Zone Range,Average Entry Price,TP1 Price,TP2 Price,TP3 Price,TP4 Price,TP5 Price,TP6 Price,TP7 Price,TP8 Price,TP9 Price,TP10 Price,Stop Loss Price
2025-09-17 20:17:36,SignalTactics,,Binance Futures,BOME/USDT,Partial Targets Achieved,Isolated (75.0X),Long,1,8 min,-22.4162,100.0,1,0.002119,1,0.002119-0.002119,0.002119,0.002122,,,,,,,,,,0.002108
2025-09-17 20:15:58,SignalTactics,,Binance Futures,ALGO/USDT,Partial Targets Achieved,Isolated (75.0X),Long,2,10 min,6.1932,100.0,1,0.2422,1,0.2424-0.2424,0.2424,0.2428,0.2432,,,,,,,,,0.2412
2025-09-17 20:15:54,SignalTactics,,Binance Futures,BOME/USDT,Partial Targets Achieved,Isolated (75.0X),Long,2,13 min,5.9158,100.0,1,0.002113,1,0.002115-0.002115,0.002115,0.002118,0.002122,,,,,,,,,0.002104
2025-09-17 20:14:15,SignalTactics,,Binance Futures,ALGO/USDT,All Targets Achieved,Isolated (75.0X),Long,3,6 min,24.7934,100.0,1,0.242,1,0.242-0.242,0.242,0.2424,0.2428,0.2432,,,,,,,,
2025-09-17 20:12:37,SignalTactics,,Binance Futures,BOME/USDT,Partial Targets Achieved,Isolated (75.0X),Long,1,13 min,-18.8679,100.0,1,0.00212,1,0.002121-0.002121,0.002121,0.002124,,,,,,,,,,0.00211
2025-09-17 20:12:34,SignalTactics,,Binance Futures,XRP/USDT,Stopped Out,Isolated (75.0X),Long,0,14 min,-37.4224,100.0,1,3.0463,1,3.0463-3.0463,3.0463,,,,,,,,,,,3.0311
2025-09-17 20:10:56,SignalTactics,,Binance Futures,XRP/USDT,Stopped Out,Isolated (75.0X),Long,0,15 min,-30.772,100.0,1,3.0466,1,3.0493-3.0493,3.0493,,,,,,,,,,,3.0341
2025-09-17 20:09:15,SignalTactics,,Binance Futures,BOME/USDT,Partial Targets Achieved,Isolated (75.0X),Long,2,20 min,2.3663,100.0,1,0.002113,1,0.002114-0.002114,0.002114,0.002117,0.002121,,,,,,,,,0.002103
2025-09-17 20:07:38,SignalTactics,,Binance Futures,ALGO/USDT,All Targets Achieved,Isolated (75.0X),Long,3,7 min,24.8653,100.0,1,0.2413,1,0.2413-0.2413,0.2413,0.2417,0.2421,0.2425,,,,,,,,
2025-09-17 20:04:08,SignalTactics,,Binance Futures,SEI/USDT,All Targets Achieved,Isolated (75.0X),Long,3,3 min,25.047,100.0,1,0.3194,1,0.3194-0.3194,0.3194,0.3199,0.3205,0.321,,,,,,,,
2025-09-17 20:04:04,SignalTactics,,Binance Futures,BOME/USDT,All Targets Achieved,Isolated (75.0X),Long,3,13 min,28.436,100.0,1,0.00211,1,0.002111-0.002111,0.002111,0.002114,0.002118,0.002122,,,,,,,,
2025-09-17 20:00:37,SignalTactics,,Binance Futures,SEI/USDT,All Targets Achieved,Isolated (75.0X),Long,3,3 min,25.1335,100.0,1,0.3183,1,0.3183-0.3183,0.3183,0.3188,0.3194,0.3199,,,,,,,,
2025-09-17 19:58:55,SignalTactics,,Binance Futures,BOME/USDT,All Targets Achieved,Isolated (75.0X),Long,3,8 min,32.1429,100.0,1,0.0021,1,0.002102-0.002102,0.002102,0.002105,0.002109,0.002113,,,,,,,,
2025-09-17 19:55:28,SignalTactics,,Binance Futures,SEI/USDT,All Targets Achieved,Isolated (75.0X),Long,3,9 min,27.5071,100.0,1,0.3181,1,0.3182-0.3182,0.3182,0.3187,0.3193,0.3198,,,,,,,,
2025-09-17 19:55:24,SignalTactics,,Binance Futures,BOME/USDT,All Targets Achieved,Isolated (75.0X),Long,3,9 min,24.9881,100.0,1,0.002101,1,0.002101-0.002101,0.002101,0.002104,0.002108,0.002112,,,,,,,,
2025-09-17 19:50:04,SignalTactics,,Binance Futures,XRP/USDT,Partial Targets Achieved,Isolated (70.0X),Long,1,48 min,-8.2306,100.0,1,3.0334,1,3.0389-3.0389,3.0389,3.0443,,,,,,,,,,3.0226
2025-09-17 19:50:00,SignalTactics,,Binance Futures,BOME/USDT,All Targets Achieved,Isolated (60.0X),Long,3,10 min,24.8685,100.0,1,0.002091,1,0.002091-0.002091,0.002091,0.002095,0.0021,0.002104,,,,,,,,
2025-09-17 19:48:20,SignalTactics,,Binance Futures,BOME/USDT,All Targets Achieved,Isolated (60.0X),Long,3,11 min,27.7114,100.0,1,0.002093,1,0.002094-0.002094,0.002094,0.002098,0.002103,0.002107,,,,,,,,
2025-09-17 19:46:42,SignalTactics,,Binance Futures,ALGO/USDT,All Targets Achieved,Isolated (70.0X),Long,3,11 min,25.3729,100.0,1,0.2391,1,0.2391-0.2391,0.2391,0.2395,0.24,0.2404,,,,,,,,
2025-09-17 19:43:14,SignalTactics,,Binance Futures,BOME/USDT,Stopped Out,Isolated (75.0X),Long,0,2 min,-28.626,100.0,1,0.002096,1,0.002098-0.002098,0.002098,,,,,,,,,,,0.002088
2025-09-17 19:43:10,SignalTactics,,Binance Futures,SEI/USDT,All Targets Achieved,Isolated (75.0X),Long,3,17 min,29.9685,100.0,1,0.317,1,0.3172-0.3172,0.3172,0.3177,0.3183,0.3188,,,,,,,,
2025-09-17 19:39:42,SignalTactics,,Binance Futures,SEI/USDT,All Targets Achieved,Isolated (70.0X),Long,3,14 min,31.7611,100.0,1,0.3159,1,0.3162-0.3162,0.3162,0.3168,0.3173,0.3179,,,,,,,,
2025-09-17 19:38:02,SignalTactics,,Binance Futures,BOME/USDT,All Targets Achieved,Isolated (75.0X),Long,3,4 min,38.4061,100.0,1,0.002083,1,0.002087-0.002087,0.002087,0.00209,0.002094,0.002097,,,,,,,,
2025-09-17 19:30:46,SignalTactics,,Binance Futures,SUSHI/USDT,All Targets Achieved,Isolated (75.0X),Long,3,24 min,29.5877,100.0,1,0.7858,1,0.7863-0.7863,0.7863,0.7876,0.7889,0.7902,,,,,,,,
2025-09-17 19:29:07,SignalTactics,,Binance Futures,BOME/USDT,Partial Targets Achieved,Isolated (75.0X),Long,1,3 min,-20.3739,100.0,1,0.002086,1,0.002086-0.002086,0.002086,0.002089,,,,,,,,,,0.002076
2025-09-17 19:27:28,SignalTactics,,Binance Futures,BOME/USDT,All Targets Achieved,Isolated (75.0X),Long,3,14 min,31.25,100.0,1,0.00208,1,0.002082-0.002082,0.002082,0.002085,0.002089,0.002092,,,,,,,,
2025-09-17 19:25:51,SignalTactics,,Binance Futures,ALGO/USDT,All Targets Achieved,Isolated (75.0X),Long,3,1 hr 47 min,25.2313,100.0,1,0.2378,1,0.2378-0.2378,0.2378,0.2382,0.2386,0.239,,,,,,,,
2025-09-17 19:25:47,SignalTactics,,Binance Futures,XRP/USDT,Stopped Out,Isolated (75.0X),Short,0,12 min,-20.8154,100.0,1,3.0266,1,3.0199-3.0199,3.0199,,,,,,,,,,,3.035
2025-09-17 19:18:47,SignalTactics,,Binance Futures,ALGO/USDT,All Targets Achieved,Isolated (70.0X),Long,3,7 min,37.4279,100.0,1,0.2369,1,0.2373-0.2373,0.2373,0.2377,0.2382,0.2386,,,,,,,,
2025-09-17 19:13:27,SignalTactics,,Binance Futures,ETH/USDT,All Targets Achieved,Isolated (75.0X),Long,3,12 min,38.1166,100.0,1,4475.09,1,4482.89-4482.89,4482.89,4490.29,4497.91,4505.3,,,,,,,,
2025-09-17 19:09:57,SignalTactics,,Binance Futures,XRP/USDT,Cancelled,Isolated (70.0X),Short,1,40 min,-4.7751,100.0,1,3.0296,1,3.0296-3.0296,3.0296,3.0242,,,,,,,,,,
2025-09-17 19:08:19,SignalTactics,,Binance Futures,SUSHI/USDT,All Targets Achieved,Isolated (75.0X),Long,3,16 min,25.061,100.0,1,0.7781,1,0.7781-0.7781,0.7781,0.7794,0.7807,0.782,,,,,,,,
2025-09-17 19:06:39,SignalTactics,,Binance Futures,BOME/USDT,All Targets Achieved,Isolated (65.0X),Long,3,3 min,25.255,100.0,1,0.002059,1,0.002059-0.002059,0.002059,0.002063,0.002067,0.002071,,,,,,,,
2025-09-17 19:03:09,SignalTactics,,Binance Futures,AVAX/USDT,All Targets Achieved,Isolated (20.0X),Long,3,3 hr 25 min,24.9805,100.0,1,29.89,1,29.89-29.89,29.89,30.075,30.265,30.45,,,,,,,,
2025-09-17 19:01:29,SignalTactics,,Binance Futures,APT/USDT,Stopped Out,Isolated (75.0X),Short,0,4 min,-37.5683,100.0,1,4.392,1,4.392-4.392,4.392,,,,,,,,,,,4.414
2025-09-17 18:59:46,SignalTactics,,Binance Futures,TRX/USDT,Stopped Out,Isolated (75.0X),Short,0,55 min,-30.9369,100.0,1,0.3394,1,0.3391-0.3391,0.3391,,,,,,,,,,,0.3408
2025-09-17 18:58:07,SignalTactics,,Binance Futures,JUP/USDT,Stopped Out,Isolated (75.0X),Short,0,2 min,-32.7121,100.0,1,0.5044,1,0.5041-0.5041,0.5041,,,,,,,,,,,0.5066
2025-09-17 18:56:28,SignalTactics,,Binance Futures,TRX/USDT,Stopped Out,Isolated (75.0X),Short,0,57 min,-37.4115,100.0,1,0.3388,1,0.3388-0.3388,0.3388,,,,,,,,,,,0.34049
2025-09-17 18:56:24,SignalTactics,,Binance Futures,VET/USDT,Stopped Out,Isolated (75.0X),Short,0,4 min,-29.883,100.0,1,0.024094,1,0.02407-0.02407,0.02407,,,,,,,,,,,0.02419
2025-09-17 18:56:21,SignalTactics,,Binance Futures,ETH/USDT,Stopped Out,Isolated (75.0X),Short,0,2 min,-20.9453,100.0,1,4440.14,1,4430.39-4430.39,4430.39,,,,,,,,,,,4452.54
2025-09-17 18:52:51,SignalTactics,,Binance Futures,ALGO/USDT,Partial Targets Achieved,Isolated (75.0X),Short,2,8 min,0.0,100.0,1,0.234,1,0.234-0.234,0.234,0.2336,0.2332,,,,,,,,,0.2352
2025-09-17 18:51:11,SignalTactics,,Binance Futures,XLM/USDT,Stopped Out,Isolated (70.0X),Short,0,13 min,-37.4674,100.0,1,0.383,1,0.383-0.383,0.383,,,,,,,,,,,0.38505
2025-09-17 18:49:34,SignalTactics,,Binance Futures,TRX/USDT,Stopped Out,Isolated (75.0X),Short,0,1 hr 17 min,-37.5663,100.0,1,0.3394,1,0.3394-0.3394,0.3394,,,,,,,,,,,0.3411
2025-09-17 18:47:55,SignalTactics,,Binance Futures,ETH/USDT,Partial Targets Achieved,Isolated (75.0X),Short,2,12 min,21.0278,100.0,1,4451.26,1,4438.78-4438.78,4438.78,4431.46,4423.91,,,,,,,,,4460.97
2025-09-17 18:47:52,SignalTactics,,Binance Futures,XLM/USDT,Stopped Out,Isolated (75.0X),Short,0,,-6.0657,100.0,1,0.3833,1,0.3817-0.3817,0.3817,,,,,,,,,,,0.38361
2025-09-17 18:47:48,SignalTactics,,Binance Futures,TRX/USDT,Partial Targets Achieved,Isolated (75.0X),Short,1,1 hr 7 min,-18.5043,100.0,1,0.33911,1,0.339-0.339,0.339,0.33844,,,,,,,,,,0.3407
2025-09-17 18:46:09,SignalTactics,,Binance Futures,OP/USDT,Partial Targets Achieved,Isolated (75.0X),Short,1,1 min,-16.6863,100.0,1,0.7641,1,0.7637-0.7637,0.7637,0.7624,,,,,,,,,,0.7675
2025-09-17 18:44:29,SignalTactics,,Binance Futures,SUSHI/USDT,Partial Targets Achieved,Isolated (75.0X),Short,2,17 min,0.3252,100.0,1,0.7687,1,0.7687-0.7687,0.7687,0.7674,0.7661,,,,,,,,,0.7725
2025-09-17 18:44:25,SignalTactics,,Binance Futures,XLM/USDT,All Targets Achieved,Isolated (75.0X),Short,3,10 min,34.1321,100.0,1,0.38307,1,0.3826-0.3826,0.3826,0.38197,0.38132,0.38069,,,,,,,,
2025-09-17 18:44:21,SignalTactics,,Binance Futures,XRP/USDT,All Targets Achieved,Isolated (75.0X),Short,3,5 min,25.0366,100.0,1,3.0056,1,3.0056-3.0056,3.0056,3.0006,2.9955,2.9906,,,,,,,,
2025-09-17 18:40:52,SignalTactics,,Binance Futures,TRX/USDT,Stopped Out,Isolated (75.0X),Short,0,1 hr 26 min,-37.5552,100.0,1,0.3395,1,0.3395-0.3395,0.3395,,,,,,,,,,,0.3412
2025-09-17 18:39:14,SignalTactics,,Binance Futures,ETH/USDT,All Targets Achieved,Isolated (70.0X),Short,3,5 min,25.827,100.0,1,4459.42,1,4458.89-4458.89,4458.89,4451.01,4442.89,4435.0,,,,,,,,
2025-09-17 18:37:34,SignalTactics,,Binance Futures,TRX/USDT,Partial Targets Achieved,Isolated (75.0X),Short,1,1 hr 33 min,-20.9008,100.0,1,0.3397,1,0.3397-0.3397,0.3397,0.33914,,,,,,,,,,0.3414
2025-09-17 18:37:30,SignalTactics,,Binance Futures,APT/USDT,All Targets Achieved,Isolated (75.0X),Short,3,7 min,0.0,0,0,,1,4.397-4.397,4.397,4.3897,4.3823,4.375,,,,,,,,
2025-09-17 18:37:27,SignalTactics,,Binance Futures,VET/USDT,Partial Targets Achieved,Isolated (70.0X),Short,1,29 min,-20.8625,100.0,1,0.02427,1,0.02427-0.02427,0.02427,0.024227,,,,,,,,,,0.0244
2025-09-17 18:35:47,SignalTactics,,Binance Futures,TRX/USDT,Partial Targets Achieved,Isolated (75.0X),Short,2,1 hr 33 min,0.0,100.0,1,0.3396,1,0.3396-0.3396,0.3396,0.33904,0.33846,,,,,,,,,0.3413
2025-09-17 18:34:08,SignalTactics,,Binance Futures,ETH/USDT,All Targets Achieved,Isolated (75.0X),Short,3,8 min,29.4646,100.0,1,4469.77,1,4467.1-4467.1,4467.1,4459.73,4452.14,4444.76,,,,,,,,
2025-09-17 18:34:05,SignalTactics,,Binance Futures,VET/USDT,All Targets Achieved,Isolated (70.0X),Short,3,8 min,26.4115,100.0,1,0.024295,1,0.02429-0.02429,0.02429,0.024247,0.024203,0.02416,,,,,,,,
2025-09-17 18:32:26,SignalTactics,,Binance Futures,VET/USDT,Stopped Out,Isolated (70.0X),Short,0,52 min,-37.6282,100.0,1,0.02437,1,0.02437-0.02437,0.02437,,,,,,,,,,,0.024501
2025-09-17 18:28:57,SignalTactics,,Binance Futures,TIA/USDT,Stopped Out,Isolated (75.0X),Long,0,1 min,-28.4439,100.0,1,1.7139,1,1.716-1.716,1.716,,,,,,,,,,,1.7074
2025-09-17 18:28:53,SignalTactics,,Binance Futures,APT/USDT,Stopped Out,Isolated (75.0X),Long,0,3 min,-33.371,100.0,1,4.4275,1,4.43-4.43,4.43,,,,,,,,,,,4.4078
2025-09-17 18:27:12,SignalTactics,,Binance Futures,TRX/USDT,All Targets Achieved,Isolated (75.0X),Short,3,27 min,24.9926,100.0,1,0.3401,1,0.3401-0.3401,0.3401,0.33954,0.33896,0.3384,,,,,,,,
2025-09-17 18:25:33,SignalTactics,,Binance Futures,OP/USDT,Partial Targets Achieved,Isolated (75.0X),Long,1,6 min,-15.1437,100.0,1,0.7759,1,0.7765-0.7765,0.7765,0.7778,,,,,,,,,,0.7726
2025-09-17 18:23:53,SignalTactics,,Binance Futures,OP/USDT,Partial Targets Achieved,Isolated (75.0X),Long,2,8 min,0.0,100.0,1,0.7756,1,0.7756-0.7756,0.7756,0.7769,0.7782,,,,,,,,,0.7717
2025-09-17 18:23:50,SignalTactics,,Binance Futures,COMP/USDT,Partial Targets Achieved,Isolated (75.0X),Long,1,11 min,-19.1054,100.0,1,44.49,1,44.5-44.5,44.5,44.57,,,,,,,,,,44.28
2025-09-17 18:22:11,SignalTactics,,Binance Futures,XRP/USDT,Stopped Out,Isolated (75.0X),Short,0,1 min,-18.3417,100.0,1,3.0259,1,3.0182-3.0182,3.0182,,,,,,,,,,,3.0333
2025-09-17 18:18:41,SignalTactics,,Binance Futures,TRX/USDT,Partial Targets Achieved,Isolated (75.0X),Short,2,1 hr 48 min,0.0,100.0,1,0.3395,1,0.3395-0.3395,0.3395,0.33894,0.33836,,,,,,,,,0.3412
2025-09-17 18:17:01,SignalTactics,,Binance Futures,XRP/USDT,Stopped Out,Isolated (75.0X),Short,0,2 min,-3.225,100.0,1,3.0233,1,3.0096-3.0096,3.0096,,,,,,,,,,,3.0246
2025-09-17 18:16:58,SignalTactics,,Binance Futures,VET/USDT,Stopped Out,Isolated (70.0X),Short,0,5 min,-23.3631,100.0,1,0.024269,1,0.02422-0.02422,0.02422,,,,,,,,,,,0.02435
2025-09-17 18:15:19,SignalTactics,,Binance Futures,TRX/USDT,Partial Targets Achieved,Isolated (75.0X),Short,2,1 hr 55 min,0.0,100.0,1,0.3398,1,0.3398-0.3398,0.3398,0.33924,0.33866,,,,,,,,,0.3415
2025-09-17 18:15:15,SignalTactics,,Binance Futures,ETC/USDT,Partial Targets Achieved,Isolated (75.0X),Short,1,12 min,-19.3598,100.0,1,20.274,1,20.27-20.27,20.27,20.237,,,,,,,,,,20.371
2025-09-17 18:15:12,SignalTactics,,Binance Futures,VET/USDT,Stopped Out,Isolated (70.0X),Short,0,7 min,-20.751,100.0,1,0.024288,1,0.02423-0.02423,0.02423,,,,,,,,,,,0.02436
2025-09-17 18:13:31,SignalTactics,,Binance Futures,ARKM/USDT,Stopped Out,Isolated (75.0X),Short,0,8 min,-36.4019,100.0,1,0.6181,1,0.618-0.618,0.618,,,,,,,,,,,0.6211
2025-09-17 18:13:27,SignalTactics,,Binance Futures,SUI/USDT,Partial Targets Achieved,Isolated (75.0X),Short,2,12 min,0.0,0,0,,1,3.59-3.59,3.59,3.5841,3.578,,,,,,,,,3.608
2025-09-17 18:13:24,SignalTactics,,Binance Futures,SUSHI/USDT,Partial Targets Achieved,Isolated (75.0X),Short,2,14 min,0.0,100.0,1,0.7743,1,0.7743-0.7743,0.7743,0.773,0.7717,,,,,,,,,0.7782
2025-09-17 18:13:20,SignalTactics,,Binance Futures,TRX/USDT,Partial Targets Achieved,Isolated (75.0X),Short,1,4 hr 12 min,-20.8639,100.0,1,0.3403,1,0.3403-0.3403,0.3403,0.33974,,,,,,,,,,0.342
2025-09-17 18:13:16,SignalTactics,,Binance Futures,VET/USDT,All Targets Achieved,Isolated (70.0X),Short,3,22 min,24.9247,100.0,1,0.02434,1,0.02434-0.02434,0.02434,0.024297,0.024253,0.02421,,,,,,,,
2025-09-17 18:09:44,SignalTactics,,Binance Futures,ARKM/USDT,Stopped Out,Isolated (70.0X),Long,0,1 min,-30.3176,100.0,1,0.6234,1,0.624-0.624,0.624,,,,,,,,,,,0.6207
2025-09-17 18:08:05,SignalTactics,,Binance Futures,VET/USDT,Partial Targets Achieved,Isolated (70.0X),Short,1,1 hr 18 min,-20.8998,100.0,1,0.02445,1,0.02445-0.02445,0.02445,0.024407,,,,,,,,,,0.024581
2025-09-17 18:04:40,SignalTactics,,Binance Futures,XRP/USDT,Stopped Out,Isolated (75.0X),Long,0,1 min,-15.2254,100.0,1,3.0541,1,3.0632-3.0632,3.0632,,,,,,,,,,,3.0479
2025-09-17 18:04:36,SignalTactics,,Binance Futures,TRX/USDT,Partial Targets Achieved,Isolated (75.0X),Short,2,4 hr 23 min,0.0,100.0,1,0.3409,1,0.3409-0.3409,0.3409,0.34034,0.33976,,,,,,,,,0.3426
2025-09-17 18:02:56,SignalTactics,,Binance Futures,LTC/USDT,Partial Targets Achieved,Isolated (75.0X),Long,2,9 min,0.0,100.0,1,114.74,1,114.74-114.74,114.74,114.93,115.12,,,,,,,,,114.17
2025-09-17 18:01:13,SignalTactics,,Binance Futures,LTC/USDT,Cancelled,Isolated (75.0X),Short,0,1 min,-25.5794,100.0,1,114.35,1,114.02-114.02,114.02,,,,,,,,,,,
2025-09-17 17:57:45,SignalTactics,,Binance Futures,XRP/USDT,Stopped Out,Isolated (75.0X),Long,0,3 min,-37.5847,100.0,1,3.0531,1,3.0531-3.0531,3.0531,,,,,,,,,,,3.0378
2025-09-17 17:56:05,SignalTactics,,Binance Futures,TRX/USDT,Stopped Out,Isolated (75.0X),Long,0,4 min,-29.4609,100.0,1,0.34113,1,0.3415-0.3415,0.3415,,,,,,,,,,,0.33979
2025-09-17 17:52:36,SignalTactics,,Binance Futures,XRP/USDT,All Targets Achieved,Isolated (75.0X),Long,3,5 min,35.6109,100.0,1,3.0398,1,3.0441-3.0441,3.0441,3.0491,3.0543,3.0593,,,,,,,,
2025-09-17 17:43:33,SignalTactics,,Binance Futures,LTC/USDT,Partial Targets Achieved,Isolated (75.0X),Long,1,16 min,-21.0778,100.0,1,115.05,1,115.05-115.05,115.05,115.24,,,,,,,,,,114.47
2025-09-17 17:43:30,SignalTactics,,Binance Futures,XRP/USDT,All Targets Achieved,Isolated (75.0X),Long,3,14 min,24.9811,100.0,1,3.0423,1,3.0423-3.0423,3.0423,3.0473,3.0525,3.0575,,,,,,,,
2025-09-17 17:43:26,SignalTactics,,Binance Futures,ETC/USDT,Stopped Out,Isolated (75.0X),Long,0,2 min,-37.39,100.0,1,20.46,1,20.46-20.46,20.46,,,,,,,,,,,20.358
2025-09-17 17:41:48,SignalTactics,,Binance Futures,TRX/USDT,Partial Targets Achieved,Isolated (75.0X),Long,1,18 min,-20.8211,100.0,1,0.341,1,0.341-0.341,0.341,0.34156,,,,,,,,,,0.3393
2025-09-17 17:41:44,SignalTactics,,Binance Futures,ETC/USDT,Partial Targets Achieved,Isolated (75.0X),Long,2,18 min,0.0,100.0,1,20.39,1,20.39-20.39,20.39,20.424,20.458,,,,,,,,,20.288
2025-09-17 17:41:40,SignalTactics,,Binance Futures,LTC/USDT,Partial Targets Achieved,Isolated (75.0X),Long,2,18 min,0.0,100.0,1,114.72,1,114.72-114.72,114.72,114.91,115.1,,,,,,,,,114.15
2025-09-17 17:38:15,SignalTactics,,Binance Futures,XRP/USDT,All Targets Achieved,Isolated (75.0X),Long,3,18 min,25.0346,100.0,1,3.0358,1,3.0358-3.0358,3.0358,3.0408,3.046,3.051,,,,,,,,
2025-09-17 17:36:32,SignalTactics,,Binance Futures,XRP/USDT,All Targets Achieved,Isolated (75.0X),Long,3,21 min,45.7764,100.0,1,3.0365,1,3.0449-3.0449,3.0449,3.0499,3.0551,3.0601,,,,,,,,
2025-09-17 17:34:52,SignalTactics,,Binance Futures,ETC/USDT,Stopped Out,Isolated (75.0X),Long,0,25 min,-37.6662,100.0,1,20.31,1,20.31-20.31,20.31,,,,,,,,,,,20.208
2025-09-17 17:31:21,SignalTactics,,Binance Futures,XRP/USDT,Partial Targets Achieved,Isolated (75.0X),Long,1,29 min,-20.9543,100.0,1,3.0304,1,3.0304-3.0304,3.0304,3.0354,,,,,,,,,,3.0152
2025-09-17 17:18:34,SignalTactics,,Binance Futures,LTC/USDT,All Targets Achieved,Isolated (75.0X),Long,3,22 min,30.875,100.0,1,114.17,1,114.26-114.26,114.26,114.45,114.64,114.83,,,,,,,,
2025-09-17 17:16:47,SignalTactics,,Binance Futures,SEI/USDT,Partial Targets Achieved,Isolated (75.0X),Short,2,17 min,0.0,100.0,1,0.3098,1,0.3098-0.3098,0.3098,0.3093,0.3088,,,,,,,,,0.3113
2025-09-17 17:16:43,SignalTactics,,Binance Futures,XRP/USDT,All Targets Achieved,Isolated (75.0X),Long,3,17 min,25.7331,100.0,1,3.0214,1,3.0217-3.0217,3.0217,3.0267,3.0318,3.0368,,,,,,,,
2025-09-17 16:56:32,SignalTactics,,Binance Futures,BNB/USDT,All Targets Achieved,Isolated (75.0X),Long,3,1 hr 4 min,25.0171,100.0,1,951.35,1,951.35-951.35,951.35,952.92,954.54,956.11,,,,,,,,
2025-09-17 16:56:27,SignalTactics,,Binance Futures,SAND/USDT,Stopped Out,Isolated (75.0X),Long,0,15 min,-29.5809,100.0,1,0.29918,1,0.2995-0.2995,0.2995,,,,,,,,,,,0.298
2025-09-17 16:52:56,SignalTactics,,Binance Futures,LINK/USDT,All Targets Achieved,Isolated (75.0X),Long,3,47 min,30.1597,100.0,1,23.044,1,23.06-23.06,23.06,23.098,23.137,23.175,,,,,,,,
2025-09-17 16:52:53,SignalTactics,,Binance Futures,LTC/USDT,All Targets Achieved,Isolated (75.0X),Long,3,48 min,24.9409,100.0,1,114.27,1,114.27-114.27,114.27,114.46,114.65,114.84,,,,,,,,
2025-09-17 16:51:11,SignalTactics,,Binance Futures,AAVE/USDT,All Targets Achieved,Isolated (75.0X),Long,3,48 min,24.9217,100.0,1,293.92,1,293.92-293.92,293.92,294.4,294.9,295.39,,,,,,,,
2025-09-17 16:45:49,SignalTactics,,Binance Futures,YFI/USDT,All Targets Achieved,Isolated (75.0X),Long,3,55 min,27.9538,100.0,1,5366.0,1,5368.0-5368.0,5368.0,5377.0,5386.0,5395.0,,,,,,,,
2025-09-17 16:36:44,SignalTactics,,Binance Futures,SEI/USDT,Cancelled,Isolated (75.0X),Long,2,40 min,3.2165,100.0,1,0.3109,1,0.311-0.311,0.311,0.3115,0.312,,,,,,,,,
2025-09-17 16:35:04,SignalTactics,,Binance Futures,SAND/USDT,Stopped Out,Isolated (70.0X),Short,0,19 min,-37.3992,100.0,1,0.2976,1,0.2976-0.2976,0.2976,,,,,,,,,,,0.29919
2025-09-17 16:31:33,SignalTactics,,Binance Futures,BNB/USDT,All Targets Achieved,Isolated (65.0X),Long,3,1 hr 9 min,26.3225,100.0,1,948.24,1,948.43-948.43,948.43,950.24,952.1,953.9,,,,,,,,
2025-09-17 16:31:28,SignalTactics,,Binance Futures,LINK/USDT,All Targets Achieved,Isolated (75.0X),Long,3,1 hr 1 min,37.8144,100.0,1,22.941,1,22.98-22.98,22.98,23.018,23.057,23.095,,,,,,,,
2025-09-17 16:26:05,SignalTactics,,Binance Futures,SNX/USDT,Stopped Out,Isolated (75.0X),Short,0,3 min,-33.9367,100.0,1,0.663,1,0.663-0.663,0.663,,,,,,,,,,,0.666
2025-09-17 16:22:32,SignalTactics,,Binance Futures,DOGE/USDT,Stopped Out,Isolated (75.0X),Short,0,14 min,-37.5484,100.0,1,0.26366,1,0.26366-0.26366,0.26366,,,,,,,,,,,0.26498
2025-09-17 16:18:59,SignalTactics,,Binance Futures,DOGE/USDT,Stopped Out,Isolated (75.0X),Short,0,23 min,-37.5327,100.0,1,0.26377,1,0.26377-0.26377,0.26377,,,,,,,,,,,0.26509
2025-09-17 16:15:27,SignalTactics,,Binance Futures,DOGE/USDT,Partial Targets Achieved,Isolated (75.0X),Short,1,27 min,-20.8507,100.0,1,0.26378,1,0.26378-0.26378,0.26378,0.26334,,,,,,,,,,0.2651
2025-09-17 16:15:23,SignalTactics,,Binance Futures,BNB/USDT,Cancelled,Isolated (75.0X),Short,0,16 min,-5.2239,100.0,1,947.57,1,946.55-946.55,946.55,,,,,,,,,,,
2025-09-17 16:09:57,SignalTactics,,Binance Futures,DOGE/USDT,Stopped Out,Isolated (75.0X),Short,0,37 min,-37.4404,100.0,1,0.26442,1,0.26442-0.26442,0.26442,,,,,,,,,,,0.26574
2025-09-17 16:09:53,SignalTactics,,Binance Futures,BNB/USDT,Cancelled,Isolated (75.0X),Short,2,21 min,17.0802,100.0,1,949.93,1,949.91-949.91,949.91,948.34,946.73,,,,,,,,,
2025-09-17 16:06:19,SignalTactics,,Binance Futures,ARB/USDT,All Targets Achieved,Isolated (75.0X),Short,3,13 min,26.1646,100.0,1,0.4873,1,0.4872-0.4872,0.4872,0.4864,0.4856,0.4848,,,,,,,,
2025-09-17 16:02:58,SignalTactics,,Binance Futures,ARB/USDT,All Targets Achieved,Isolated (75.0X),Short,3,16 min,24.6154,100.0,1,0.4875,1,0.4875-0.4875,0.4875,0.4867,0.4859,0.4851,,,,,,,,
2025-09-17 16:02:54,SignalTactics,,Binance Futures,YFI/USDT,Cancelled,Isolated (75.0X),Short,0,42 min,-26.6554,100.0,1,5346.0,1,5346.0-5346.0,5346.0,,,,,,,,,,,
