Date,Chat Name,Creator,Exchanges,Symbol,Status,Leverage,Direction,Last Target,Signal Gained Profit %,Entry Targets % Filled,Number Of Filled Entry Targets,Number Of Entry Targets
12/15/2024 13:00,IRONS -T,,"Binance Futures, OKX Futures, ByBit USDT, Bitget Futures, KuCoin Futures",BTC/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0001,100,1,1
12/14/2024 19:00,IRONS -T,,"Bitget Futures, ByBit USDT, KuCoin Futures, OKX Futures, Binance Futures",CELO/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.8879,100,1,1
12/14/2024 18:45,IRONS -T,,"KuCoin Futures, Bitget Futures, ByBit USDT, Binance Futures",NTRN/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.9561,100,1,1
12/14/2024 18:00,IRONS -T,,"ByBit USDT, KuCoin Futures, Bitget Futures, Binance Futures",MBOX/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.8279,100,1,1
12/14/2024 18:00,IRONS -T,,"ByBit USDT, Binance Futures, KuCoin Futures, Bitget Futures, OKX Futures",METIS/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.9981,100,1,1
12/14/2024 18:00,IRONS -T,,"Bitget Futures, ByBit USDT, KuCoin Futures, Binance Futures, OKX Futures",ONT/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.8233,100,1,1
12/14/2024 18:00,IRONS -T,,"KuCoin Futures, Binance Futures, ByBit USDT",RIF/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0077,100,1,1
12/14/2024 16:30,IRONS -T,,"KuCoin Futures, Bitget Futures, Binance Futures, ByBit USDT, OKX Futures",BIGTIME/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.1023,100,1,1
12/14/2024 13:30,IRONS -T,,"KuCoin Futures, Bitget Futures, ByBit USDT, Binance Futures, OKX Futures",DYDX/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.185,100,1,1
12/14/2024 13:30,IRONS -T,,"ByBit USDT, Bitget Futures, OKX Futures, KuCoin Futures",CRO/USDT,All Targets Achieved,Cross (10.0X),Short,1,-150.0142,100,1,1
12/14/2024 13:00,IRONS -T,,"KuCoin Futures, Bitget Futures, Binance Futures, ByBit USDT, OKX Futures",LQTY/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.9943,100,1,1
12/14/2024 13:00,IRONS -T,,"KuCoin Futures, Bitget Futures, OKX Futures, ByBit USDT, Binance Futures",MAGIC/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.03,100,1,1
12/14/2024 13:00,IRONS -T,,"Bitget Futures, KuCoin Futures, ByBit USDT, Binance Futures, OKX Futures",KNC/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0696,100,1,1
12/14/2024 11:00,IRONS -T,,"Bitget Futures, KuCoin Futures, Binance Futures, ByBit USDT, OKX Futures",GMX/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.92,100,1,1
12/14/2024 8:00,IRONS -T,,"Bitget Futures, Binance Futures, KuCoin Futures, OKX Futures, ByBit USDT",BLUR/USDT,Stopped Out,Cross (10.0X),Long,0,-150.1047,100,1,1
12/14/2024 1:30,IRONS -T,,"ByBit USDT, KuCoin Futures",DODO/USDT,Stopped Out,Cross (10.0X),Long,0,-149.8783,100,1,1
12/14/2024 1:00,IRONS -T,,"ByBit USDT, Binance Futures, KuCoin Futures, Bitget Futures",DYM/USDT,Stopped Out,Cross (10.0X),Long,0,-149.8211,100,1,1
12/13/2024 20:00,IRONS -T,,ByBit USDT,REQ/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9771,100,1,1
12/13/2024 16:00,IRONS -T,,"Binance Futures, ByBit USDT, Bitget Futures",COS/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.985,100,1,1
12/13/2024 0:00,IRONS -T,,"KuCoin Futures, ByBit USDT",AUDIO/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.8507,100,1,1
12/12/2024 18:00,IRONS -T,,"Bitget Futures, ByBit USDT, OKX Futures",CORE/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0316,100,1,1
12/12/2024 17:00,IRONS -T,,"KuCoin Futures, Bitget Futures, OKX Futures, Binance Futures, ByBit USDT",GMT/USDT,Stopped Out,Cross (10.0X),Long,0,-150.0956,100,1,1
12/12/2024 16:30,IRONS -T,,"OKX Futures, Bitget Futures, ByBit USDT, KuCoin Futures",LOOKS/USDT,Stopped Out,Cross (10.0X),Long,0,-220.0443,100,1,1
12/12/2024 16:00,IRONS -T,,"Bitget Futures, ByBit USDT, OKX Futures, KuCoin Futures, Binance Futures",MKR/USDT,Stopped Out,Cross (10.0X),Long,0,-149.9789,100,1,1
12/12/2024 8:30,IRONS -T,,"OKX Futures, ByBit USDT, KuCoin Futures, Bitget Futures",LOOKS/USDT,All Targets Achieved,Cross (10.0X),Long,1,44.9511,100,1,1
12/12/2024 6:00,IRONS -T,,"ByBit USDT, Binance Futures, OKX Futures, Bitget Futures, KuCoin Futures",OP/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0012,100,1,1
12/12/2024 5:15,IRONS -T,,"Bitget Futures, Binance Futures, OKX Futures, ByBit USDT, KuCoin Futures",FTM/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0312,100,1,1
12/12/2024 4:00,IRONS -T,,"KuCoin Futures, Binance Futures, ByBit USDT, OKX Futures, Bitget Futures",ACH/USDT,Stopped Out,Cross (10.0X),Long,0,-149.8638,100,1,1
12/12/2024 4:00,IRONS -T,,"Bitget Futures, ByBit USDT, OKX Futures, Binance Futures, KuCoin Futures",ONDO/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9799,100,1,1
12/12/2024 3:45,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures, Bitget Futures, OKX Futures",CFX/USDT,Stopped Out,Cross (10.0X),Long,0,-150.0441,100,1,1
12/12/2024 3:45,IRONS -T,,"Binance Futures, ByBit USDT, OKX Futures, Bitget Futures, KuCoin Futures",WOO/USDT,Stopped Out,Cross (10.0X),Long,0,-149.9203,100,1,1
12/12/2024 3:00,IRONS -T,,"OKX Futures, ByBit USDT, Bitget Futures, Binance Futures",LSK/USDT,Stopped Out,Cross (10.0X),Long,0,-219.9899,100,1,1
12/12/2024 3:00,IRONS -T,,"KuCoin Futures, Bitget Futures, ByBit USDT, Binance Futures",XAI/USDT,Stopped Out,Cross (10.0X),Long,0,-150.1135,100,1,1
12/12/2024 3:00,IRONS -T,,"KuCoin Futures, Binance Futures, OKX Futures, ByBit USDT",AUCTION/USDT,All Targets Achieved,Cross (10.0X),Long,1,30,100,1,1
12/12/2024 3:00,IRONS -T,,"Bitget Futures, KuCoin Futures, ByBit USDT",AGI/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0115,100,1,1
12/12/2024 3:00,IRONS -T,,"Bitget Futures, KuCoin Futures, Binance Futures, ByBit USDT, OKX Futures",DYDX/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9164,100,1,1
12/12/2024 3:00,IRONS -T,,"Bitget Futures, OKX Futures, ByBit USDT, KuCoin Futures",LOOKS/USDT,All Targets Achieved,Cross (10.0X),Long,1,45.0438,100,1,1
12/12/2024 1:30,IRONS -T,,"OKX Futures, Binance Futures, Bitget Futures, ByBit USDT, KuCoin Futures",AEVO/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9706,100,1,1
12/11/2024 23:15,IRONS -T,,"ByBit USDT, KuCoin Futures, Binance Futures, Bitget Futures, OKX Futures",SUSHI/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9809,100,1,1
12/11/2024 23:00,IRONS -T,,"Bitget Futures, KuCoin Futures, OKX Futures, Binance Futures, ByBit USDT",CELO/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.543,100,1,1
12/11/2024 19:30,IRONS -T,,"KuCoin Futures, OKX Futures, Bitget Futures, ByBit USDT",LOOKS/USDT,All Targets Achieved,Cross (10.0X),Long,1,44.993,100,1,1
12/11/2024 15:00,IRONS -T,,"OKX Futures, KuCoin Futures, Binance Futures, ByBit USDT",NMR/USDT,All Targets Achieved,Cross (10.0X),Long,1,44.7761,100,1,1
12/11/2024 15:00,IRONS -T,,"KuCoin Futures, Bitget Futures, Binance Futures, ByBit USDT",NTRN/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0651,100,1,1
12/11/2024 14:15,IRONS -T,,"OKX Futures, Bitget Futures, Binance Futures, KuCoin Futures, ByBit USDT",ICP/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9667,100,1,1
12/11/2024 9:00,IRONS -T,,ByBit USDT,AIOZ/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9887,100,1,1
12/10/2024 17:30,IRONS -T,,"KuCoin Futures, OKX Futures, ByBit USDT, Binance Futures, Bitget Futures",CRV/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.2439,100,1,1
12/10/2024 16:00,IRONS -T,,"Bitget Futures, OKX Futures, KuCoin Futures, Binance Futures, ByBit USDT",KSM/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0571,100,1,1
12/10/2024 16:00,IRONS -T,,"KuCoin Futures, OKX Futures, ByBit USDT, Bitget Futures, Binance Futures",XTZ/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.8954,100,1,1
12/10/2024 16:00,IRONS -T,,"ByBit USDT, Bitget Futures, KuCoin Futures, Binance Futures",ENA/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.9855,100,1,1
12/10/2024 16:00,IRONS -T,,"Binance Futures, KuCoin Futures, ByBit USDT, Bitget Futures",COTI/USDT,Stopped Out,Cross (10.0X),Short,0,-219.997,100,1,1
12/10/2024 16:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures",TOKEN/USDT,Stopped Out,Cross (10.0X),Short,0,-149.957,100,1,1
12/10/2024 16:00,IRONS -T,,"KuCoin Futures, Binance Futures, Bitget Futures, OKX Futures, ByBit USDT",MINA/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0085,100,1,1
12/10/2024 16:00,IRONS -T,,"Bitget Futures, OKX Futures, Binance Futures, KuCoin Futures, ByBit USDT",LQTY/USDT,Stopped Out,Cross (10.0X),Short,0,-150.0116,100,1,1
12/10/2024 16:00,IRONS -T,,"Bitget Futures, KuCoin Futures, OKX Futures, ByBit USDT, Binance Futures",APT/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.08,100,1,1
12/10/2024 16:00,IRONS -T,,"OKX Futures, KuCoin Futures, ByBit USDT, Bitget Futures, Binance Futures",BCH/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.9282,100,1,1
12/10/2024 9:00,IRONS -T,,"Bitget Futures, Binance Futures, ByBit USDT",AERGO/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0699,100,1,1
12/10/2024 4:00,IRONS -T,,ByBit USDT,MBL/USDT,Cancelled,Cross (10.0X),Short,0,0,0,0,1
12/10/2024 0:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures",EDU/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.9422,100,1,1
12/10/2024 0:00,IRONS -T,,"ByBit USDT, Bitget Futures, Binance Futures, OKX Futures, KuCoin Futures",AR/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.9866,100,1,1
12/10/2024 0:00,IRONS -T,,"ByBit USDT, Binance Futures, Bitget Futures, KuCoin Futures",XAI/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0752,100,1,1
12/10/2024 0:00,IRONS -T,,"Binance Futures, ByBit USDT",RLC/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.9818,100,1,1
12/10/2024 0:00,IRONS -T,,"Binance Futures, Bitget Futures, ByBit USDT, KuCoin Futures",CTSI/USDT,All Targets Achieved,Cross (10.0X),Short,1,45.1245,100,1,1
12/10/2024 0:00,IRONS -T,,"ByBit USDT, Bitget Futures, Binance Futures, KuCoin Futures",ALT/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.9915,100,1,1
12/10/2024 0:00,IRONS -T,,"Binance Futures, ByBit USDT",LUNA2/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0414,100,1,1
12/10/2024 0:00,IRONS -T,,"KuCoin Futures, ByBit USDT, OKX Futures, Bitget Futures, Binance Futures",ALPHA/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.045,100,1,1
12/10/2024 0:00,IRONS -T,,"ByBit USDT, Binance Futures, Bitget Futures, KuCoin Futures",C98/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.1259,100,1,1
12/10/2024 0:00,IRONS -T,,"Binance Futures, OKX Futures, KuCoin Futures, Bitget Futures, ByBit USDT",MEME/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.112,100,1,1
12/10/2024 0:00,IRONS -T,,"OKX Futures, KuCoin Futures, Bitget Futures, Binance Futures, ByBit USDT",WLD/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0958,100,1,1
12/10/2024 0:00,IRONS -T,,"Binance Futures, ByBit USDT, Bitget Futures",COS/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.9869,100,1,1
12/10/2024 0:00,IRONS -T,,"ByBit USDT, KuCoin Futures, Bitget Futures, Binance Futures",CAKE/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0954,100,1,1
12/10/2024 0:00,IRONS -T,,"Bitget Futures, KuCoin Futures, ByBit USDT, OKX Futures, Binance Futures",GMT/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.8886,100,1,1
12/10/2024 0:00,IRONS -T,,"Bitget Futures, Binance Futures, KuCoin Futures, ByBit USDT, OKX Futures",BLUR/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.9281,100,1,1
12/9/2024 22:30,IRONS -T,,"KuCoin Futures, Binance Futures, OKX Futures, ByBit USDT, Bitget Futures",FTM/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0421,100,1,1
12/9/2024 22:00,IRONS -T,,"Bitget Futures, OKX Futures, KuCoin Futures, ByBit USDT, Binance Futures",OP/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0221,100,1,1
12/9/2024 21:00,IRONS -T,,"Bitget Futures, ByBit USDT, OKX Futures, KuCoin Futures, Binance Futures",MINA/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0619,100,1,1
12/9/2024 21:00,IRONS -T,,"Binance Futures, OKX Futures, KuCoin Futures, ByBit USDT, Bitget Futures",ATOM/USDT,Cancelled,Cross (10.0X),Short,0,0,0,0,1
12/9/2024 21:00,IRONS -T,,"Binance Futures, ByBit USDT, KuCoin Futures, OKX Futures, Bitget Futures",CHZ/USDT,Cancelled,Cross (10.0X),Short,0,0,0,0,1
12/9/2024 20:00,IRONS -T,,"Bitget Futures, Binance Futures, KuCoin Futures, ByBit USDT, OKX Futures",FXS/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0399,100,1,1
12/9/2024 18:00,IRONS -T,,"ByBit USDT, Bitget Futures, OKX Futures",CORE/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0057,100,1,1
12/9/2024 18:00,IRONS -T,,"ByBit USDT, KuCoin Futures, Binance Futures, Bitget Futures, OKX Futures",DYDX/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.8507,100,1,1
12/9/2024 12:00,IRONS -T,,"Bitget Futures, Binance Futures, KuCoin Futures, ByBit USDT, OKX Futures",ONT/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.9613,100,1,1
12/9/2024 12:00,IRONS -T,,"ByBit USDT, Binance Futures, KuCoin Futures, OKX Futures, Bitget Futures",LPT/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0249,100,1,1
12/9/2024 12:00,IRONS -T,,"ByBit USDT, Binance Futures, Bitget Futures, KuCoin Futures",DYM/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.8572,100,1,1
12/9/2024 12:00,IRONS -T,,"ByBit USDT, KuCoin Futures, Bitget Futures, Binance Futures",NKN/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0108,100,1,1
12/9/2024 12:00,IRONS -T,,"Bitget Futures, KuCoin Futures, ByBit USDT, OKX Futures",CVX/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0752,100,1,1
12/9/2024 12:00,IRONS -T,,"Bitget Futures, ByBit USDT, KuCoin Futures, Binance Futures, OKX Futures",ONDO/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.9759,100,1,1
12/9/2024 10:00,IRONS -T,,"Binance Futures, OKX Futures, Bitget Futures, ByBit USDT, KuCoin Futures",ACH/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.2024,100,1,1
12/9/2024 9:00,IRONS -T,,"KuCoin Futures, ByBit USDT, OKX Futures, Binance Futures",AUCTION/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.9984,100,1,1
12/9/2024 9:00,IRONS -T,,"Bitget Futures, ByBit USDT, Binance Futures, OKX Futures, KuCoin Futures",CFX/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.8246,100,1,1
12/9/2024 9:00,IRONS -T,,"ByBit USDT, KuCoin Futures, Bitget Futures, OKX Futures",CVC/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.006,100,1,1
12/9/2024 8:00,IRONS -T,,"Binance Futures, KuCoin Futures, ByBit USDT",DASH/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.9693,100,1,1
12/9/2024 7:30,IRONS -T,,"ByBit USDT, Bitget Futures, Binance Futures, KuCoin Futures, OKX Futures",WOO/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.9511,100,1,1
12/9/2024 7:30,IRONS -T,,"ByBit USDT, Bitget Futures, Binance Futures, KuCoin Futures, OKX Futures",AEVO/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.9422,100,1,1
12/9/2024 7:30,IRONS -T,,"ByBit USDT, Binance Futures, KuCoin Futures, Bitget Futures",MAV/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.8658,100,1,1
12/9/2024 7:30,IRONS -T,,"ByBit USDT, Binance Futures, Bitget Futures, KuCoin Futures",NTRN/USDT,All Targets Achieved,Cross (10.0X),Short,1,30,100,1,1
12/9/2024 7:00,IRONS -T,,"Bitget Futures, ByBit USDT, KuCoin Futures, OKX Futures, Binance Futures",GMT/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.1047,100,1,1
12/9/2024 4:00,IRONS -T,,ByBit USDT,AIOZ/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0243,100,1,1
12/9/2024 4:00,IRONS -T,,"KuCoin Futures, Bitget Futures, ByBit USDT, Binance Futures, OKX Futures",GAS/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.9862,100,1,1
12/9/2024 3:45,IRONS -T,,"Bitget Futures, ByBit USDT, OKX Futures, KuCoin Futures, Binance Futures",ICP/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0036,100,1,1
12/8/2024 23:00,IRONS -T,,"ByBit USDT, Bitget Futures, KuCoin Futures, OKX Futures",LOOKS/USDT,Stopped Out,Cross (10.0X),Long,0,-219.9739,100,1,1
12/6/2024 0:00,IRONS -T,,"Bitget Futures, Binance Futures, ByBit USDT, OKX Futures, KuCoin Futures",IOTA/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.9219,100,1,1
12/5/2024 7:00,IRONS -T,,ByBit USDT,AKRO/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.074,100,1,1
12/4/2024 16:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Bitget Futures, Binance Futures",SUN/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.9856,100,1,1
12/4/2024 7:00,IRONS -T,,"Bitget Futures, KuCoin Futures, OKX Futures, ByBit USDT, Binance Futures",RSR/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0159,100,1,1
12/4/2024 0:00,IRONS -T,,"Binance Futures, Bitget Futures, OKX Futures, ByBit USDT, KuCoin Futures",KSM/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9601,100,1,1
12/3/2024 15:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Bitget Futures",AGI/USDT,Stopped Out,Cross (10.0X),Short,0,-150.0093,100,1,1
12/3/2024 15:00,IRONS -T,,"OKX Futures, KuCoin Futures, ByBit USDT, Binance Futures, Bitget Futures",SUI/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9997,100,1,1
12/3/2024 9:00,IRONS -T,,"Binance Futures, Bitget Futures, OKX Futures, KuCoin Futures, ByBit USDT",CETUS/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0005,100,1,1
12/3/2024 6:00,IRONS -T,,"ByBit USDT, OKX Futures",GODS/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.8903,100,1,1
12/3/2024 6:00,IRONS -T,,"ByBit USDT, Binance Futures, KuCoin Futures, OKX Futures, Bitget Futures",MANA/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9459,100,1,1
12/3/2024 5:00,IRONS -T,,"ByBit USDT, Binance Futures, OKX Futures, KuCoin Futures, Bitget Futures",SAND/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9625,100,1,1
12/3/2024 0:00,IRONS -T,,"KuCoin Futures, Bitget Futures, ByBit USDT, Binance Futures",RUNE/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0416,100,1,1
12/3/2024 0:00,IRONS -T,,"ByBit USDT, OKX Futures, Bitget Futures, Binance Futures, KuCoin Futures",DOT/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0189,100,1,1
12/3/2024 0:00,IRONS -T,,"Bitget Futures, ByBit USDT, OKX Futures",CORE/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.9987,100,1,1
12/2/2024 0:00,IRONS -T,,ByBit USDT,CTK/USDT,All Targets Achieved,Cross (10.0X),Long,1,30,100,1,1
11/30/2024 8:00,IRONS -T,,"Bitget Futures, KuCoin Futures, Binance Futures, ByBit USDT",CELR/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.1484,100,1,1
11/30/2024 8:00,IRONS -T,,"Binance Futures, OKX Futures, Bitget Futures, KuCoin Futures, ByBit USDT",TRB/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0049,100,1,1
11/30/2024 8:00,IRONS -T,,"OKX Futures, Bitget Futures, Binance Futures, ByBit USDT, KuCoin Futures",ADA/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9735,100,1,1
11/30/2024 6:00,IRONS -T,,"ByBit USDT, KuCoin Futures, Binance Futures, Bitget Futures",PENDLE/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0032,100,1,1
11/30/2024 0:00,IRONS -T,,"KuCoin Futures, Binance Futures, Bitget Futures, ByBit USDT, OKX Futures",BIGTIME/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9222,100,1,1
11/29/2024 16:00,IRONS -T,,ByBit USDT,FLR/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.8507,100,1,1
11/29/2024 12:00,IRONS -T,,ByBit USDT,XRD/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0566,100,1,1
11/29/2024 6:00,IRONS -T,,ByBit USDT,XRD/USDT,Cancelled,Cross (10.0X),Short,0,0,0,0,1
11/28/2024 16:00,IRONS -T,,"OKX Futures, Binance Futures, KuCoin Futures, Bitget Futures, ByBit USDT",WLD/USDT,All Targets Achieved,Cross (10.0X),Long,1,26.1125,100,1,1
11/28/2024 12:00,IRONS -T,,ByBit USDT,1CAT/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.1887,100,1,1
11/28/2024 0:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Bitget Futures",AGI/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9851,100,1,1
11/27/2024 16:00,IRONS -T,,"Bitget Futures, ByBit USDT, OKX Futures, Binance Futures, KuCoin Futures",TAO/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0803,100,1,1
11/27/2024 15:00,IRONS -T,,"ByBit USDT, Binance Futures, Bitget Futures, KuCoin Futures",CAKE/USDT,Cancelled,Cross (10.0X),Long,0,0,0,0,1
11/27/2024 7:00,IRONS -T,,"Bitget Futures, ByBit USDT, KuCoin Futures, Binance Futures, OKX Futures",AAVE/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0108,100,1,1
11/26/2024 16:00,IRONS -T,,"Binance Futures, KuCoin Futures, ByBit USDT, OKX Futures, Bitget Futures",DOT/USDT,Stopped Out,Cross (10.0X),Short,0,-149.9429,100,1,1
11/26/2024 16:00,IRONS -T,,"Binance Futures, ByBit USDT, KuCoin Futures, Bitget Futures",CELR/USDT,Stopped Out,Cross (10.0X),Short,0,-150.2591,100,1,1
11/26/2024 16:00,IRONS -T,,"Binance Futures, OKX Futures, Bitget Futures, KuCoin Futures, ByBit USDT",ADA/USDT,Stopped Out,Cross (10.0X),Short,0,-150.0055,100,1,1
11/26/2024 12:00,IRONS -T,,"Bitget Futures, Binance Futures, OKX Futures, KuCoin Futures, ByBit USDT",SOL/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0171,100,1,1
11/26/2024 12:00,IRONS -T,,"Binance Futures, ByBit USDT",1000FLOKI/USDT,Stopped Out,Cross (10.0X),Short,0,-150,100,1,1
11/26/2024 12:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures, Bitget Futures",CAKE/USDT,Stopped Out,Cross (10.0X),Short,0,-150.1548,100,1,1
11/26/2024 12:00,IRONS -T,,ByBit USDT,1CAT/USDT,Stopped Out,Cross (10.0X),Short,0,-149.8471,100,1,1
11/26/2024 12:00,IRONS -T,,"KuCoin Futures, Binance Futures, OKX Futures, Bitget Futures, ByBit USDT",MANA/USDT,Stopped Out,Cross (10.0X),Short,0,-150.0347,100,1,1
11/26/2024 12:00,IRONS -T,,"Bitget Futures, OKX Futures, KuCoin Futures, Binance Futures, ByBit USDT",JUP/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.9912,100,1,1
11/26/2024 12:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures, Bitget Futures, OKX Futures",DOGE/USDT,Stopped Out,Cross (10.0X),Short,0,-150.0119,100,1,1
11/26/2024 12:00,IRONS -T,,"Bitget Futures, ByBit USDT",OG/USDT,Cancelled,Cross (10.0X),Long,0,0,0,0,1
11/26/2024 6:00,IRONS -T,,ByBit USDT,PROM/USDT,Stopped Out,Cross (10.0X),Long,0,-149.9333,100,1,1
11/26/2024 5:00,IRONS -T,,"KuCoin Futures, ByBit USDT, OKX Futures, Bitget Futures, Binance Futures",SAND/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.9568,100,1,1
11/26/2024 2:00,IRONS -T,,ByBit USDT,XRD/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.857,100,1,1
11/25/2024 18:00,IRONS -T,,"KuCoin Futures, Binance Futures, Bitget Futures, ByBit USDT, OKX Futures",SUI/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.9858,100,1,1
11/24/2024 16:00,IRONS -T,,ByBit USDT,XRD/USDT,Stopped Out,Cross (10.0X),Short,0,-150.0244,100,1,1
11/24/2024 16:00,IRONS -T,,"OKX Futures, KuCoin Futures, Binance Futures, Bitget Futures, ByBit USDT",KSM/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.995,100,1,1
11/24/2024 5:00,IRONS -T,,"KuCoin Futures, OKX Futures, Bitget Futures, Binance Futures, ByBit USDT",ZRX/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9095,100,1,1
11/24/2024 4:00,IRONS -T,,"Bitget Futures, Binance Futures, ByBit USDT, KuCoin Futures",AXL/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9603,100,1,1
